1,0.0,1321
2,0.02,1343
3,0.04,1364
4,0.06,1386
5,0.08,1407
6,0.1,1428
7,0.12,1448
8,0.14,1469
9,0.16,1491
10,0.18,1514
11,0.2,1539
12,0.22,1564
13,0.24,1587
14,0.26,1609
15,0.28,1628
16,0.3,1648
17,0.32,1668
18,0.34,1691
19,0.36,1714
20,0.38,1739
21,0.4,1763
22,0.42,1786
23,0.44,1808
24,0.46,1830
25,0.48,1851
26,0.5,1869
27,0.52,1885
28,0.54,1899
29,0.56,1912
30,0.58,1923
31,0.6,1933
32,0.62,1941
33,0.64,1947
34,0.66,1951
35,0.68,1952
36,0.7000000000000001,1952
37,0.72,1952
38,0.74,1951
39,0.76,1951
40,0.78,1950
41,0.8,1946
42,0.8200000000000001,1941
43,0.84,1935
44,0.86,1927
45,0.88,1919
46,0.9,1912
47,0.92,1906
48,0.9400000000000001,1899
49,0.96,1890
50,0.98,1881
51,1.0,1870
52,1.02,1859
53,1.04,1847
54,1.06,1837
55,1.08,1827
56,1.1,1818
57,1.12,1810
58,1.1400000000000001,1801
59,1.16,1793
60,1.18,1784
61,1.2,1775
62,1.22,1766
63,1.24,1759
64,1.26,1751
65,1.28,1744
66,1.3,1738
67,1.32,1734
68,1.34,1728
69,1.36,1722
70,1.3800000000000001,1713
71,1.4000000000000001,1702
72,1.42,1689
73,1.44,1674
74,1.46,1658
75,1.48,1645
76,1.5,1634
77,1.52,1626
78,1.54,1622
79,1.56,1620
80,1.58,1618
81,1.6,1617
82,1.62,1616
83,1.6400000000000001,1614
84,1.6600000000000001,1608
85,1.68,1600
86,1.7,1589
87,1.72,1574
88,1.74,1556
89,1.76,1539
90,1.78,1524
91,1.8,1509
92,1.82,1497
93,1.84,1484
94,1.86,1470
95,1.8800000000000001,1453
96,1.9000000000000001,1435
97,1.92,1415
98,1.94,1397
99,1.96,1380
100,1.98,1367
101,2.0,1355
102,2.02,1344
103,2.04,1330
104,2.06,1314
105,2.08,1296
106,2.1,1278
107,2.12,1264
108,2.14,1252
109,2.16,1244
110,2.18,1237
111,2.2,1229
112,2.22,1217
113,2.24,1204
114,2.2600000000000002,1191
115,2.2800000000000002,1180
116,2.3000000000000003,1172
117,2.32,1167
118,2.34,1162
119,2.36,1157
120,2.38,1149
121,2.4,1139
122,2.42,1128
123,2.44,1118
124,2.46,1109
125,2.48,1101
126,2.5,1093
127,2.52,1085
128,2.54,1076
129,2.56,1066
130,2.58,1055
131,2.6,1044
132,2.62,1033
133,2.64,1024
134,2.66,1014
135,2.68,1005
136,2.7,996
137,2.72,987
138,2.74,978
139,2.7600000000000002,969
140,2.7800000000000002,960
141,2.8000000000000003,951
142,2.82,941
143,2.84,931
144,2.86,923
145,2.88,914
146,2.9,907
147,2.92,901
148,2.94,895
149,2.96,888
150,2.98,882
151,3.0,875
152,3.02,869
153,3.04,864
154,3.06,860
155,3.08,856
156,3.1,853
157,3.12,848
158,3.14,843
159,3.16,838
160,3.18,832
161,3.2,825
162,3.22,818
163,3.24,810
164,3.2600000000000002,801
