1,0.0,847
2,0.02,843
3,0.04,840
4,0.06,841
5,0.08,847
6,0.1,855
7,0.12,865
8,0.14,874
9,0.16,879
10,0.18,882
11,0.2,883
12,0.22,881
13,0.24,879
14,0.26,878
15,0.28,879
16,0.3,881
17,0.32,885
18,0.34,890
19,0.36,896
20,0.38,901
21,0.4,907
22,0.42,912
23,0.44,916
24,0.46,919
25,0.48,921
26,0.5,923
27,0.52,924
28,0.54,925
29,0.56,927
30,0.58,929
31,0.6,931
32,0.62,933
33,0.64,934
34,0.66,935
35,0.68,935
36,0.7000000000000001,935
37,0.72,935
38,0.74,937
39,0.76,939
40,0.78,942
41,0.8,948
42,0.8200000000000001,956
43,0.84,965
44,0.86,977
45,0.88,989
46,0.9,1001
47,0.92,1014
48,0.9400000000000001,1027
49,0.96,1040
50,0.98,1054
51,1.0,1069
52,1.02,1084
53,1.04,1100
54,1.06,1117
55,1.08,1135
56,1.1,1152
57,1.12,1167
58,1.1400000000000001,1182
59,1.16,1195
60,1.18,1208
61,1.2,1221
62,1.22,1234
63,1.24,1248
64,1.26,1262
65,1.28,1274
66,1.3,1286
67,1.32,1298
68,1.34,1311
69,1.36,1326
70,1.3800000000000001,1344
71,1.4000000000000001,1365
72,1.42,1387
73,1.44,1409
74,1.46,1431
75,1.48,1453
76,1.5,1477
77,1.52,1504
78,1.54,1535
79,1.56,1568
80,1.58,1603
81,1.6,1636
82,1.62,1666
83,1.6400000000000001,1694
84,1.6600000000000001,1718
85,1.68,1741
86,1.7,1761
87,1.72,1780
88,1.74,1797
89,1.76,1812
90,1.78,1822
91,1.8,1830
92,1.82,1835
93,1.84,1837
94,1.86,1838
95,1.8800000000000001,1839
96,1.9000000000000001,1838
97,1.92,1832
98,1.94,1822
99,1.96,1808
100,1.98,1790
101,2.0,1768
102,2.02,1743
103,2.04,1716
104,2.06,1689
105,2.08,1662
106,2.1,1637
107,2.12,1615
108,2.14,1595
109,2.16,1571
110,2.18,1546
111,2.2,1520
112,2.22,1493
113,2.24,1466
114,2.2600000000000002,1443
115,2.2800000000000002,1422
116,2.3000000000000003,1401
117,2.32,1381
118,2.34,1363
119,2.36,1348
120,2.38,1334
121,2.4,1322
122,2.42,1311
123,2.44,1300
124,2.46,1289
125,2.48,1276
126,2.5,1264
127,2.52,1252
128,2.54,1240
129,2.56,1227
130,2.58,1213
131,2.6,1198
132,2.62,1182
133,2.64,1164
134,2.66,1146
135,2.68,1127
136,2.7,1109
137,2.72,1091
138,2.74,1075
139,2.7600000000000002,1060
140,2.7800000000000002,1046
141,2.8000000000000003,1032
142,2.82,1019
143,2.84,1005
144,2.86,991
145,2.88,977
146,2.9,964
147,2.92,952
148,2.94,942
149,2.96,933
150,2.98,924
151,3.0,916
152,3.02,909
153,3.04,902
154,3.06,894
155,3.08,887
156,3.1,879
157,3.12,871
158,3.14,862
159,3.16,853
160,3.18,845
161,3.2,837
162,3.22,830
163,3.24,823
164,3.2600000000000002,813
165,3.2800000000000002,803
166,3.3000000000000003,790
167,3.3200000000000003,776
168,3.34,762
169,3.36,749
170,3.38,736
171,3.4,724
172,3.42,713
173,3.44,703
174,3.46,692
