1,0.0,1280
2,0.02,1287
3,0.04,1296
4,0.06,1307
5,0.08,1318
6,0.1,1330
7,0.12,1342
8,0.14,1354
9,0.16,1366
10,0.18,1378
11,0.2,1390
12,0.22,1402
13,0.24,1415
14,0.26,1427
15,0.28,1441
16,0.3,1455
17,0.32,1471
18,0.34,1488
19,0.36,1504
20,0.38,1520
21,0.4,1535
22,0.42,1548
23,0.44,1560
24,0.46,1574
25,0.48,1587
26,0.5,1602
27,0.52,1619
28,0.54,1638
29,0.56,1656
30,0.58,1676
31,0.6,1695
32,0.62,1712
33,0.64,1729
34,0.66,1745
35,0.68,1761
36,0.7000000000000001,1777
37,0.72,1794
38,0.74,1810
39,0.76,1826
40,0.78,1840
41,0.8,1854
42,0.8200000000000001,1867
43,0.84,1879
44,0.86,1892
45,0.88,1906
46,0.9,1922
47,0.92,1938
48,0.9400000000000001,1955
49,0.96,1973
50,0.98,1991
51,1.0,2008
52,1.02,2024
53,1.04,2037
54,1.06,2045
55,1.08,2050
56,1.1,2050
57,1.12,2047
58,1.1400000000000001,2042
59,1.16,2035
60,1.18,2028
61,1.2,2022
62,1.22,2018
63,1.24,2014
64,1.26,2011
65,1.28,2006
66,1.3,2000
67,1.32,1992
68,1.34,1983
69,1.36,1972
70,1.3800000000000001,1961
71,1.4000000000000001,1949
72,1.42,1940
73,1.44,1933
74,1.46,1928
75,1.48,1925
76,1.5,1921
77,1.52,1914
78,1.54,1903
79,1.56,1889
80,1.58,1872
81,1.6,1856
82,1.62,1841
83,1.6400000000000001,1825
84,1.6600000000000001,1809
85,1.68,1792
86,1.7,1772
87,1.72,1750
88,1.74,1726
89,1.76,1703
90,1.78,1681
91,1.8,1662
92,1.82,1647
93,1.84,1634
94,1.86,1622
95,1.8800000000000001,1609
96,1.9000000000000001,1594
97,1.92,1579
98,1.94,1563
99,1.96,1549
100,1.98,1538
101,2.0,1528
102,2.02,1519
103,2.04,1510
104,2.06,1501
105,2.08,1491
106,2.1,1480
107,2.12,1470
108,2.14,1460
109,2.16,1451
110,2.18,1442
111,2.2,1433
112,2.22,1425
113,2.24,1415
114,2.2600000000000002,1405
115,2.2800000000000002,1395
116,2.3000000000000003,1386
117,2.32,1378
118,2.34,1369
119,2.36,1360
120,2.38,1350
121,2.4,1340
122,2.42,1329
123,2.44,1319
124,2.46,1309
125,2.48,1299
126,2.5,1289
127,2.52,1279
128,2.54,1269
129,2.56,1258
130,2.58,1246
131,2.6,1234
132,2.62,1222
133,2.64,1212
134,2.66,1201
135,2.68,1191
136,2.7,1181
137,2.72,1172
138,2.74,1163
139,2.7600000000000002,1154
140,2.7800000000000002,1146
141,2.8000000000000003,1138
142,2.82,1130
143,2.84,1121
144,2.86,1114
145,2.88,1106
146,2.9,1098
147,2.92,1091
148,2.94,1084
149,2.96,1077
150,2.98,1069
151,3.0,1061
152,3.02,1052
153,3.04,1044
154,3.06,1035
155,3.08,1026
156,3.1,1018
157,3.12,1011
158,3.14,1005
159,3.16,999
160,3.18,993
161,3.2,986
162,3.22,977
163,3.24,968
164,3.2600000000000002,960
165,3.2800000000000002,952
166,3.3000000000000003,946
167,3.3200000000000003,940
168,3.34,934
169,3.36,927
170,3.38,918
171,3.4,909
172,3.42,900
173,3.44,891
174,3.46,883
175,3.48,876
176,3.5,870
177,3.52,863
