1,0.0,635
2,0.02,640
3,0.04,645
4,0.06,648
5,0.08,651
6,0.1,653
7,0.12,655
8,0.14,658
9,0.16,661
10,0.18,664
11,0.2,668
12,0.22,673
13,0.24,679
14,0.26,687
15,0.28,697
16,0.3,709
17,0.32,723
18,0.34,739
19,0.36,756
20,0.38,772
21,0.4,788
22,0.42,804
23,0.44,820
24,0.46,835
25,0.48,850
26,0.5,865
27,0.52,880
28,0.54,895
29,0.56,909
30,0.58,924
31,0.6,938
32,0.62,952
33,0.64,966
34,0.66,980
35,0.68,994
36,0.7000000000000001,1008
37,0.72,1024
38,0.74,1041
39,0.76,1059
40,0.78,1078
41,0.8,1096
42,0.8200000000000001,1115
43,0.84,1133
44,0.86,1152
45,0.88,1171
46,0.9,1190
47,0.92,1210
48,0.9400000000000001,1229
49,0.96,1248
50,0.98,1266
51,1.0,1284
52,1.02,1300
53,1.04,1316
54,1.06,1332
55,1.08,1350
56,1.1,1368
57,1.12,1388
58,1.1400000000000001,1409
59,1.16,1429
60,1.18,1449
61,1.2,1469
62,1.22,1488
63,1.24,1507
64,1.26,1527
65,1.28,1546
66,1.3,1565
67,1.32,1584
68,1.34,1603
69,1.36,1623
70,1.3800000000000001,1644
71,1.4000000000000001,1666
72,1.42,1688
73,1.44,1710
74,1.46,1729
75,1.48,1748
76,1.5,1766
77,1.52,1783
78,1.54,1801
79,1.56,1821
80,1.58,1841
81,1.6,1861
82,1.62,1880
83,1.6400000000000001,1899
84,1.6600000000000001,1917
85,1.68,1933
86,1.7,1949
87,1.72,1962
88,1.74,1974
89,1.76,1985
90,1.78,1994
91,1.8,2001
92,1.82,2009
93,1.84,2016
94,1.86,2024
95,1.8800000000000001,2031
96,1.9000000000000001,2038
97,1.92,2043
98,1.94,2046
99,1.96,2046
100,1.98,2045
101,2.0,2042
102,2.02,2036
103,2.04,2025
104,2.06,2010
105,2.08,1989
106,2.1,1963
107,2.12,1937
108,2.14,1912
109,2.16,1889
110,2.18,1869
111,2.2,1853
112,2.22,1838
113,2.24,1822
114,2.2600000000000002,1806
115,2.2800000000000002,1788
116,2.3000000000000003,1769
117,2.32,1750
118,2.34,1731
119,2.36,1713
120,2.38,1697
121,2.4,1681
122,2.42,1666
123,2.44,1649
124,2.46,1632
125,2.48,1613
126,2.5,1593
127,2.52,1572
128,2.54,1550
129,2.56,1528
130,2.58,1506
131,2.6,1484
132,2.62,1462
133,2.64,1439
134,2.66,1416
135,2.68,1392
136,2.7,1368
137,2.72,1345
138,2.74,1322
139,2.7600000000000002,1299
140,2.7800000000000002,1276
141,2.8000000000000003,1253
142,2.82,1230
143,2.84,1208
144,2.86,1189
145,2.88,1171
146,2.9,1157
147,2.92,1144
148,2.94,1132
149,2.96,1120
150,2.98,1106
151,3.0,1091
152,3.02,1077
153,3.04,1063
154,3.06,1050
155,3.08,1039
156,3.1,1030
157,3.12,1022
158,3.14,1014
159,3.16,1005
160,3.18,995
161,3.2,984
162,3.22,973
163,3.24,963
164,3.2600000000000002,953
165,3.2800000000000002,944
166,3.3000000000000003,935
167,3.3200000000000003,927
168,3.34,920
169,3.36,914
170,3.38,908
171,3.4,902
172,3.42,895
173,3.44,886
174,3.46,877
175,3.48,867
176,3.5,857
177,3.52,849
178,3.54,842
179,3.56,836
180,3.58,830
181,3.6,824
182,3.62,817
183,3.64,810
184,3.66,803
185,3.68,796
186,3.7,789
187,3.72,783
188,3.74,777
189,3.7600000000000002,771
190,3.7800000000000002,765
191,3.8000000000000003,760
192,3.8200000000000003,753
193,3.84,746
194,3.86,739
195,3.88,732
196,3.9,725
197,3.92,717
198,3.94,710
199,3.96,703
200,3.98,696
201,4.0,689
202,4.0200000000000005,682
203,4.04,674
204,4.0600000000000005,665
205,4.08,657
206,4.1,650
207,4.12,642
208,4.14,636
209,4.16,630
210,4.18,624
211,4.2,618
212,4.22,611
213,4.24,604
214,4.26,597
215,4.28,590
216,4.3,585
217,4.32,580
218,4.34,575
219,4.36,571
220,4.38,566
221,4.4,561
222,4.42,555
223,4.44,550
224,4.46,544
225,4.48,539
226,4.5,534
227,4.5200000000000005,529
228,4.54,524
229,4.5600000000000005,518
230,4.58,513
231,4.6000000000000005,507
232,4.62,502
233,4.64,497
234,4.66,492
235,4.68,488
236,4.7,483
237,4.72,479
238,4.74,475
239,4.76,471
240,4.78,468
241,4.8,465
242,4.82,461
243,4.84,458
244,4.86,455
245,4.88,452
246,4.9,449
247,4.92,447
248,4.94,444
249,4.96,442
250,4.98,438
251,5.0,435
252,5.0200000000000005,430
253,5.04,426
254,5.0600000000000005,423
255,5.08,420
256,5.1000000000000005,418
257,5.12,417
258,5.14,415
259,5.16,414
260,5.18,413
261,5.2,411
262,5.22,410
263,5.24,409
264,5.26,408
265,5.28,408
266,5.3,408
267,5.32,408
268,5.34,408
269,5.36,409
270,5.38,410
271,5.4,412
272,5.42,414
273,5.44,416
274,5.46,418
275,5.48,420
276,5.5,424
277,5.5200000000000005,427
278,5.54,431
279,5.5600000000000005,434
280,5.58,438
281,5.6000000000000005,441
282,5.62,444
283,5.64,447
284,5.66,450
285,5.68,453
286,5.7,456
287,5.72,459
288,5.74,461
289,5.76,463
290,5.78,465
291,5.8,467
292,5.82,470
293,5.84,473
294,5.86,477
295,5.88,482
296,5.9,487
297,5.92,492
298,5.94,498
299,5.96,504
300,5.98,511
301,6.0,518
302,6.0200000000000005,526
303,6.04,534
304,6.0600000000000005,542
305,6.08,551
306,6.1000000000000005,560
307,6.12,569
308,6.140000000000001,576
309,6.16,583
310,6.18,590
311,6.2,597
312,6.22,604
313,6.24,611
314,6.26,619
315,6.28,627
316,6.3,635
317,6.32,643
318,6.34,650
319,6.36,658
